text,label,rate
so very dong goi san pham rat dep va chac chan rat dang tien,POS,5
quan dep giong hinh chat vai cung kha dep lai con giao hang nhanh gui shop 5 sao luon,POS,5
chu shop than thien dong hanh cung anh em choi game,POS,5
quan lot tot xinh lam luon,POS,5
nhin lai mau bao nhieu can,NEG,2
shop lm an wa met moi hen toi hen lui,NEG,2
shop phuc vu rat tot rat dang tien,POS,5
ra t co gian nhung hoi mong,NEU,3
balo minh khong ung nhung shop rat nhiet tinh tra lai cho minh,NEU,3
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan rat dang tien rat dang tien thoi gian giao hang rat nhanh,POS,5
rat hai long voi cach ban hang cua shop,POS,5
chat luong san pham tuyet voi hang dep lam moi nguoi lan sau ung ho shop,POS,5
dat 3 ao dung mau nhung 2 ao 1 size vai khac con 1 ao vai khac size lon hon,NEG,2
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan shop phuc vu rat tot rat dang tien thoi gian giao hang rat nhanh,POS,5
sp ok thoi gian giao hang nhanh,POS,5
hang chuan ne,POS,5
dong goi sp dep chac chan,POS,4
thai do cua shop rat tot nhiet tinh vs khach,POS,4
phu hop voi gia tien,NEU,3
gia ca hop ly,POS,4
xuat xu hoi sai,NEU,3
moi toi hang mai moi ve,POS,4
thank shop,POS,5
mau sac lung tung,NEG,1
giao ko dung mau mua mau vang xanh la giao 2 cai trang ko hai long,NEG,1
tay lo nhung sao giong tay binh thuong vay shop,NEU,3
quan kha ok vi minh hoi map nen di tim quan kieu nay o cac shop mai k co quan vua,POS,5
eo oi quan ao dep ma ung lam y,POS,5
giao thieu hang nhan tien thi du,NEG,1
dong goi san pham rat dep va chac chan,POS,4
vai hoi cung kbiet la do minh chua giat hay nhu nao con dau cung day dan k lo hang,POS,4
chat vai hoi nong nhung bu lai kieu dang van thoang va mat duong may chac chan,POS,5
gia re vai rat on,POS,5
chat luong san pham phu hop voi gia tien,POS,5
chat luong on nhung sai m thi bo qua,NEU,3
ao dep voi gia thoi gian giao hang rat nhanh dong goi san pham rat dep va chac chan,POS,5
chat day dan dep,POS,5
da mac,NEU,3
dong goi san pham rat dep va chac chan,POS,5
ao xau,NEG,1
rat ok,POS,5
tuye t,POS,5
hang dep y hinh vai ok giao hang nhanh,POS,5
hang qua xau,NEG,1
ao rat ngan,NEG,1
rat nen ung ho,POS,5
dong goi dep va chac chan giao hang lai nhanh nua,POS,5
chat luong san pham duoc giao hang nhanh,POS,5
rat dang tien,POS,5
rat ngon,POS,5
mua 2 ao giong nhau nhung 1 cai tay dai 1 cai tay ngan,NEG,2
mau ghi vai day hon mau den,NEU,3
qua tuyet shop nhiet tinh vo cung mau ma dung hinh di doi voi chat luong sp yen tam mua nhe cac ban chat luong san pham tuyet voi,POS,5
chat luong san pham tuyet voi,POS,5
chat dep dang tien moi toi ao nay chi hop vs ng 55 kg tren m65 thoi,NEU,3
gia lai con qua re,POS,4
mua 1 lan ben shop r thay ok qua nen gioi thieu ban mua shop tang 1 cai guong be be xinh xinh,POS,4
chat luong san pham tuyet voi chat luong san pham tuyet voi chat luong san pham tuyet voi chat luong san pham tuyet voi chat luong san pham tuyet voi chat luong san pham tuyet voi dong goi san pham rat dep va chac chan dong goi san pham rat dep va chac chan dong goi san pham rat dep va chac chan,POS,5
hon ca tuyet voi,POS,5
chat vai min co dan em,POS,5
gui hang ko co day deo cheo,NEG,2
hang chat luong tot nha,POS,5
ngay dau ve mang nut ngoai cung khong duoc phai nho nguoi keo gium deo xong dau het tay,NEG,1
san pham ok chi tu van nhiet tinh con hieu qua cho thoi gian moi bik dc,POS,4
do rat dep mac am rat cung,POS,5
hai long,POS,4
ao bi phai mau,NEG,1
mau len nhot,NEG,2
gia hop ly va chat luong tot,POS,5
thoi gian giao hang rat nhanh,POS,5
tui dep chat luong san pham tuyet voi minh ung y cuc ky,POS,5
shop phuc vu rat tot,POS,5
dong goi san pham rat dep va chac chan,POS,4
chat luong san pham kem,NEG,1
that vong,NEG,1
chi thua dot nham nho,NEG,2
giao hang nhanh,POS,4
honh thi nho,NEU,3
phan hoi khach hang nhiet tinh,POS,5
thoi gian giao hang rat nhanh,POS,5
shop phuc vu rat tot,POS,5
rat xau,NEG,1
rat dang tien,POS,5
chat luong san pham tuyet voi ghe dep va chac chan,POS,5
thoi gian giao hang nhanh shop phuc vu rat to,POS,5
shop phuc vu rat tot thoi gian giao hang rat nhanh,POS,5
goi hang lam hu meo mut trong bra,NEG,2
lan trc minh da mua 3 cai thay ok nen mua them 5 cai,POS,4
da lam 20 cai,POS,5
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan rat dang tien thoi gian giao hang rat nhanh,POS,5
san pham nhu hinh tuyet voi,POS,5
sp mac dep lam shop,POS,5
dong goi kem qua,NEG,1
i am very pleased wi 4 th this product,POS,5
ao mac rat thich,POS,5
se con quay lai neu co dip,POS,4
chat luong san pham tuyet voi chua thu nen chua bit the nao chat luong san pham tuyet voi hnay thu tay sp sach vuot muc tuong tuong ok cho shop 5 sao,POS,5
hang dep va chat luong yen tam sao tot cho ng moi choi,POS,5
phi ship minh tu chiu de doi quan la 30 k lan,NEU,3
quan hoi ngan chat luong tot giao hang nhanh rat thk shop phuc vu rat tot,POS,5
chuc khach nam moi mua may ban dat nhe,NEU,3
dep hon minh mong doi,POS,5
ma nho hon so voi hinh anh review,NEG,2
tui dep lam,POS,5
ao dep,POS,5
minh mua luc giam gia 19 k,NEU,3
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan shop phuc vu rat totthoi gian giao hang rat nhanh,POS,5
dong goi san pham rat dep va chac chan dong goi san pham rat kem chat luong san pham rat kem chat luong san pham rat kem shop phuc vu rat kem,NEG,1
dinh danh gia 2 sao roi nhung ib ban y xong minh doi y,NEU,3
vai ru from dep,POS,5
k giong lo nay truoc minh mua kho rat nhanh sau khi boi va da min luon,NEU,3
chat luong san pham tuyet voi shop phuc vu rat tot rat dang tien thoi gian giao hang rat nhanh thoi gian giao hang rat nhanh,POS,5
quite happy with the product and considering the price,POS,4
mong nhan vien ben shop soan hang ki hon,NEU,3
tien nao cua do,POS,5
gia nhu biet shop som hon thi da do ton nhieu tien,POS,5
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan,POS,5
rat dang tien vai dep dam dep ma gia lai re,POS,5
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan dong goi san pham rat dep va chac chan dong goi san pham rat dep va chac chan shop phuc vu rat tot rat dang tien thoi gian giao hang rat nhanh,POS,5
shop nhiet tinh,POS,5
kha hai long cho 1 san pham mua onl,POS,4
chat luong san pham tuyet voi chat luong san pham tuyet voi thoi gian giao hang rat nhanh thoi gian giao hang rat nhanh,POS,5
chu shop rat ok ban hang uy tin,POS,4
giao hang k dung mau,NEG,2
lay can dao dap muon xiu,NEU,3
chat dep cuc luon giao hang nhanh dong goi san pham rat dep va chac chan dong goi san pham rat dep va chac chan shop phuc vu rat tot chi chu shop nhiet tinh,POS,5
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan,POS,5
ma mong tien nao cua nay vay,NEU,3
thich lam cam on shop,POS,5
san pham ko ung y,NEG,1
noi chung hai long,NEU,3
sach ok lam a in rat ro net,POS,5
chat luong san pham tuyet voi,POS,5
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan shop phuc vu rat tot sa ch ho c ra t hay,POS,5
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan rat dang tien thoi gian giao hang rat nhanh,POS,5
vua y hang dep vai tot rat ung a,POS,5
dong goi san pham rat dep va chac chan,POS,5
ao chat thich mac mat,POS,4
hang dep lam a,POS,5
hang y mau s tu van nhiet tinh ok,POS,5
thoi gian giao hang rat nhanh dong goi san pham rat dep va chac chan chat luong san pham tuyet voi minh cao <num> cm mac size s vua nhung tai eo minh hoi nho nen co roi rong eo xiu hihi,POS,5
shop phuc vu kha tot dang dong tien,POS,4
thoi gian giao hang rat nhanh,POS,5
queo lua hihi shop phuc vu rat tot rat dang tien thoi gian giao hang rat nhanh,POS,5
qua chuan,POS,5
chat luong san pham tuyet voi thoi gian giao hang rat nhanh,POS,5
rat dang tien chat luong san pham tuyet voi shop phuc vu rat tot,POS,5
chan,NEG,2
chat luong san pham tuyet voi dong goi san pham chac chan dang dong tien,POS,5
vai mem min minh 1 m6 53 kg mac sz l la dai va rong,POS,5
giao hang nhanh,POS,4
that su la k the che,POS,5
chat luong san pham tuyet voi,POS,5
cam on shop da tang qua,POS,5
chat xau,NEG,2
chu shop rat than thien phuc vu rat nhiet tinh,POS,5
shop phuc vu rat nhiet tinh va co tam gui thieu do nhung minh nt bao lien chu dong lien he va gui bu hang thieu,POS,5
chat luong san pham tuyet voi nen co them ngay san xuat va hsd,POS,5
ao dep lam a vai cung mem,POS,5
chan vay rat xinh y hinh mau luon vai mong nhe co do xoe duong may cho day chun vay chua dep lam,POS,4
vai dep in dep duong may kheo,POS,5
biet la gia thap nhung la gia sale biet the k mua,NEG,1
sao boi vo hok thay cam giac gi ta,NEU,3
dac biet la chi chu shop sieu de thuong voi rep ib nhiet tinh lam,POS,5
dc cai shop gui hang nhanh nhiet tinh nen van cho shop 5 sao,POS,5
rat dang de mua,POS,5
hang y hinh moi toi cai mui tui rat kho chiu,POS,4
nt ko rep,NEG,2
chat luong san pham tuyet voi tren ca su mong doi se t quan chip day dan dep ao chip qua la ung vi nhe mat,POS,5
ao ra mau,NEG,2
dong goi san pham rat dep va chac chan shop phuc vu rat tot,POS,5
goi hang ko dung,NEG,1
nhung hoi rong,NEU,3
tuy nhien so voi gia thi sp vay la ok,NEU,3
chat luong san pham tuyet voi shop phuc vu rat tot rat dang tien,POS,5
ao dep lam,POS,5
chat vai dep,POS,5
ao dep nhung tay hoi ngan,POS,4
shop kinh doanh chien luoc day,POS,5
shop phuc vu rat tot minh se ung ho shop dai dai dai,POS,5
shop da ban sale thi cung ban cho dang hoang chu,NEG,1
chi con chat luong s p,NEU,3
nhung bu lai chat luong rat xung voi dong tien,POS,4
lan thu 2 mua cua shop,NEU,3
check code dung,NEU,3
vai dep do a trang sang luon y,POS,5
biet the mua cai nua,POS,5
giao hang hang nhanh san pham dep nhung hoi kho lam sach vi vai luo,NEU,3
mog shop can than hon o duog may,NEU,3
vay dep mac rat chim ung,POS,5
ao sieu xinh chat len min tay lam nha,POS,5
se ung ho shop,POS,5
nhung mac ok,POS,4
hoi mong nhung dep,POS,5
xau te hang thi giam xuong nhung ship tinh tren troi dat mua dam 59 k phi ship 55 k ma san pham k dep thoi thi ra shop gan nha mua tan tay thay tan mat chi co <num> k chenh lech k bao nhieu nhung cam thay xung dang vo cung,NEG,1
rat dang tien thoi gian giao hang rat nhanh,POS,5
giao nham sz,NEG,1
ao len ko co dan may 1 m62 58 ki mac chat,NEU,3
ao dep ma suyt k nhan hag,POS,4
0 h dat hang,POS,4
thoi gian giao hang rat nhanh chat luong xau,NEG,2
hang dep,POS,5
excellent delivery speed excellent delivery speed,POS,5
don hag nay cua e bi thieu chi ne hom sau chi bo vao e nha e goi chi roi do hag dep va ung lam a,POS,4
chat luong kha tot chi co dieu la ban giao nham size cho minh,POS,4
cac sp khac ok,POS,4
rat hai long,POS,5
chat khong dep mau nga shop giao hang nhanh,NEU,3
do dep chat vai qua dep,POS,5
lan sau co dip se ung ho shop,POS,4
dong goi san pham rat dep va chac chan,POS,5
co chat,NEG,2
dong goi san pham rat dep va chac chan chat luong san pham tuyet voi chat luong san pham tuyet voi dong goi san pham rat dep va chac chan shop phuc vu rat tot thoi gian giao hang rat nhanh,POS,5
nhan vien giao hang qua dang giao hang ma ko giao toi tan nha ma con bat khach hang ra dia diem han noi de lay hang,NEG,1
giao hanh sieu nhah,POS,4
mac du da ib va tha thiet yeu cau shop che ten san pham gium nhug khi ghn la ng quen giao hang toi hien cai ten sp lu lu nguong chin ca mat,NEG,1
chat luong san pham tuyet voi balo rat dep dong goi san pham rat dep va chac chan dong goi san pham rat dep va chac chan thoi gian giao hang rat nhanh thoi gian giao hang rat nhanh,POS,5
thieu hang k hoan tien shop phuc vu rat kem,NEG,1
that vong mat het long tin,NEG,1
cuc dep nha,POS,5
chat luong san pham tuyet voi,POS,5
hoi that vong ve chat k dep nhu mau do do hay vang gach,NEG,2
nt k tl,NEG,1
lau dai chat luong pin co phai nhu quang cao,NEU,3
su dung ban dau thay rat thich hi vong ben lau,POS,4
san pham rat tot dong goi can than day la lan thu 2 mua hang cua shop va van rat hai long,POS,5
hang dep lam a,POS,5
hang gi ma dep du vay troi chu shop con cute,POS,5
cam thay ung cai bung ghe gom y,POS,4
form dep vai ok tui sieu to sieu sau chun quan than thanh cho may dua minh day beo bung,POS,5
se ung ho shop,POS,5
thoi gian giao hang rat nhanh,POS,5
xinh lam shop,POS,5
cai gi cung ok chi co doi vo dat mau da tu nhien giao mau den,POS,4
mi ngon gia flash deal kha hop ly dong hop gon gang,POS,5
mk dat mau hong trang nhung shop lai giao mau vang trang,NEG,2
mn mua dung size minh van mang la dc k can lui size dau ne shop tu van nhiet tinh,NEU,3
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan nhung khong thay hop vans,POS,5
chu shop vuc vu rat nhiet tinh chu dao,POS,5
shipper de thuong va nhiet tinh,POS,5
k nhu hinh form hoi dai va hoi om,NEG,2
ao dep lam a,POS,5
hang tot mua dc gia re nua nen ung cai bung lam a se ung ho thoi gian giao hang rat nhanh,POS,5
luc dau nghi mua hang vs gia nay thi hang se ko dc tot ai ngo hoan toan khac tot hon mong doi,POS,5
hang cuc xinh cuc dep giong hinh,POS,5
mau ao hoi nhat hon hinh nhung nc vai cung day dan ok,POS,5
shop phuc vu rat tot rat dep se ung ho shop lan sau,POS,5
dong goi san pham rat dep va chac chan shop phuc vu rat tot thoi gian giao hang rat nhanh rat dang tien,POS,5
chat len day dan dep mac om nguoi lam a,POS,5
hang moi ve xong thi thay shop up ao hac xanh dep qtqd thac dang long tai sao shop k up em no som hon hu hu,POS,5
giay mang em chan,POS,5
che phu trung binh,NEU,3
thoi gian giao hang rat nhanh,POS,5
chat luong ao mem so thich dong goi san pham rat dep va chac chan shop phuc vu rat tot rat dang tien,POS,5
thoi gian giao hang rat nhanh,POS,5
chieu dai ao hoi bi ngan so voi hinh nen mac co chut cun con chat vai dep nhung hoi mong,NEU,3
thoi gian giao hang rat nhanh,POS,5
chat luong san pham tot,POS,5
ao hoi ngan so voi minh do chieu dai tam 2 5 gang tay,NEG,2
dat trang shop giao xam _,NEG,1
shop uy tin chat luong,POS,5
chat luong san pham tuyet voi,POS,5
giao cham qua chac do ben van chuyen,NEU,3
chat khong phai cotton 100 mac mua he se nong m 58 kg mua size xl thay to cac ban 60 kg mac l van vua voi gia thi hang van ok m van cho 5,POS,5
mua 3 kai chi dc 1 kai do la giong hinh 2 kai trang va xam nhin xau te k mac dc ma k giong hinh nua,NEG,1
fb pham vo,NEU,3
ao khong giong mau,NEG,1
chat dep lam shop a dong goi san pham rat dep va chac chan,POS,5
luon ko lam minh that vong,POS,5
ao dep nhung tay ao hoi ngan,POS,4
thoi gian giao hang kha nhanh,POS,5
form dep shop phuc vu rat tot rat dang tien,POS,5
mua lien mua lien di mac mua dong het say luon do,POS,5
ao vua dat ban la la rach luon,NEG,1
quan mac vua van mau xinh,POS,5
vat ao ko bang nhau,NEG,1
dong goi san pham chac chan vai co nilong nen phai ui can than tranh bi queo ao form mac dep on,POS,5
chat luong san pham ko dep,NEG,1
ao dep lam,POS,5
chat ok ak,POS,5
rat ung,POS,5
vai ok,POS,5
chu shop than thien co ca thiep cam on rat dang yeu,POS,5
1 bo vua 2 bo nho qua ko mac duoc,NEG,1
ko dang tien bo ra mua,NEG,1
ao dep nho hon minh ngi,POS,4
chat luong san pham tuyet voi,POS,5
dong goi san pham rat dep va chac chan giao hang nhanh,POS,5
hamg giao mau dung theo yeu cau,POS,5
ao co l nhung be nhu co m,NEG,1
giam sau tet cho khach chat luong san pham tuyet voi shop phuc vu rat tot rat dang tien thoi gian giao hang rat nhanh,POS,5
phu hop so voi gia tien,POS,5
vai hon tho cung,NEG,2
chat luong san pham tuyet voi,POS,5
hoi rong voi minh,NEU,3
su dug lau dai thi k biet ben k,NEU,3
hang dep lam a 3,POS,5
dat 1 trang 1 nau den luc giao thanh 2 nau,NEG,1
dong goi san pham xau,NEU,3
dong goi san pham chac chan,POS,5
chat luong san pham rat kem hang loi,NEG,1
moi mk hoi kho son len van cang mong nh,POS,5
dong goi san pham rat dep va chac chan chat luong san pham tuyet voi nhung hoi khong vua vi hoi rong,POS,5
san pham tot nghe ro pin khoe sac nhanh,POS,5
ban chu shop rat nhiet tinh,POS,5
dong goi san pham rat dep va chac chan,POS,4
chat luong hang tot may can than ao rach,NEG,1
thoi gian giao hang rat cham dat mau trang lai giao mau xanh bo tay,NEG,1
chat ok,POS,5
lan sau co nhu cau nhat dinh minh se mua,POS,5
shop phuc vu rat tot,POS,5
chat vai qa mong,NEG,1
bo ra <num> k ma mua dc doi giay ko the chap nhan dc,NEG,1
vai rat dep so voi gia tien thi shop ban re qua chung luon,POS,5
chat luong san pham tuyet voi,POS,5
chua biet xai sao nhung shop giao thieu nhung da khac phuc trong 1 ngay,POS,5
giao hang nhanh che ten hang san pham ok hoi cung v,POS,4
troi oi ban hang phai co tam chut chu dung tuong muon ban thi ban ko can biet chat luong ra sao mua 2 cai thi cai thi xep ly ca khuc cai thi xi nach so le nach may la minhc lam ben may mac nen may lai dc chu phai ng o nha chac vut 2 cai di luon cach,NEG,1
size k chuan xl ma nho nhu m,NEU,3
rat dang tien rat dang tien,POS,5
chan vay dep nhung cho dia may k deu lam,POS,4
va i ra t de p luon chat luong san pham tuyet voi dong goi san pham rat dep va chac chan,POS,5
du tieu chi ngon bo re,POS,5
gui thieu do shop k tra,NEG,1
sach dep,POS,5
vai dep hang giog hinh form hoi rong,POS,5
hop voi gia tien giay da mem nhung de cung hoi mem chut nen di co cam giac ko chac chan,POS,4
giong nhu mau chat vai rat la ok,POS,5
chat luong san pham tuyet voi chat luong san pham tuyet voi dong goi san pham rat dep va chac chan shop phuc vu rat tot chat luong san pham tuyet voi,POS,5
gia tot hang con moi,POS,5
ship hang nhanh,POS,5
ao dep dang iu mac vua van,POS,5
giong hinh dep,POS,5
se ung ho shop thoi gian toi,POS,5
mau ao dep nhg hoi ngan,NEG,2
len dep nhu hinh,POS,5
nchug tien nao cua nay,NEU,3
giao thieu nhieu hang,NEG,1
mong shop ban them nhieu mau ma va san pham chat luong cao de khach mua hang co nhieu chon lua,POS,5
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan dong goi san pham rat dep va chac chan shop phuc vu rat tot rat dang tien thoi gian giao hang rat nhanh,POS,5
shop giao hang dung yeu cau,POS,5
dong goi san pham rat dep va chac chan ao hoi rong so voi minh,POS,5
giay y het nhu hinh chat luong ok thank shop,POS,5
chat luong tot mua 2 lan deu ung y,POS,5
dep,POS,5
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan shop phuc vu rat tot thoi gian giao hang rat nhanh minh 45 kg sezi l hoi to,POS,5
quan ao dep chi cat gon gan hinh sao hanh y vay 100,POS,5
rat khong thich don vi giao hang vi nhung con sau lam rau noi canh,NEG,1
chat luong san pham tuyet voi,POS,5
do dep va moi nu,POS,5
thoi gian giao hang hoi lau,NEU,3
form ko to nhu quang cao cho ng 65 kg cthe vua,NEU,3
chat luong san pham tuyet voi nhung giao hang qua lau,NEU,3
san pham rat dep re hon gia ban o ngoai nhung chat luong cx rat tuyet voi,NEU,3
ao den ratt nhanh,POS,5
chat luong san pham tuyet voi khong nghi gia nhu vay lai nhan dc san pham tot va hai long den the se ung ho shop lan toi chuc shop buon ban dat hang,POS,5
qua xinh chat luong san pham tuyet voi,POS,5
chat luong san pham tuyet voi ao dep,POS,5
se ung ho shop tiep,POS,5
hinh nhu la hang loai 2,NEG,2
chat luong san pham tuyet voi em rat thich mau nay,POS,5
dong goi san pham rat dep va chac chan nhung chat lieu hoi mong noi chung mac cung ok,NEU,3
giao hang nhanh,POS,5
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan,POS,5
chat luong vai ko tot lam,NEG,1
ban chu shop dong y doi nhung hoi loang ngoang mat t g nen thoi vay,NEU,3
se u ng ho shop da i da i,POS,5
chat luong san pham tuong doi phu hop voi gia,POS,5
may khong dep khong dang tien chat luong san pham kem,NEG,1
se ko quay lai voi shop nua,NEG,1
hang dep vai min mat,POS,5
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan dong goi san pham rat dep va chac chan shop phuc vu rat tot rat dang tien thoi gian giao hang rat nhanh shop cham soc khach hang rat tot tu van nhiet tinh,POS,5
duong may chua mac da bi tuot buon qua,NEG,1
chan vay qua dep gia mem,POS,5
ao dep lam a vai co hoi mong xiu nhung ao ko khac hinh chut nao dau shop phuc vu rat tot rat dang tien rat dang tien thoi gian giao hang rat nhanh,POS,5
vua in nhu dat may,POS,5
hihi,POS,5
on a,POS,5
gia ma ko co cai duong 2 ben hong thi dep hon nua,POS,5
hang khong giong mau quang cao,NEG,2
kha hai long ve san pham giao hang rat nhanh dong goi can than,POS,5
gia y de p cha t luo ng to t,POS,5
rat dang tien rat dang tien thoi gian giao hang rat nhanh shop phuc vu rat tot,POS,5
cam on nhe,POS,5
ham ho mua den 6 cai hic,NEG,1
nhung thoi gian giao hang hoi lau,POS,4
nen giao vay,NEG,1
dang quan ok re hon may shop khac chat hoi nong,POS,4
ko da nh tie n,NEG,1
co tui vua tui mong nhung cung du chac,POS,5
san pham bi loi,NEG,1
thoi gian giao hang rat nhanh dong goi chua ky nen do ra ngoai,NEG,1
gui code qua push app nhanh gon,POS,5
se ung ho shop them,POS,5
thich lam,POS,5
nhung minh cung co xiu gop y danh cho shop la nen phan loai size s m l thi se phu hop hon voi khach hang,NEU,3
dep hon mong doi ne,POS,5
quan hoi mong dong goi san pham rat dep va chac chan,POS,5
rat chan,NEG,1
giay dep,POS,5
san hang gia re thi ok chu voi gia tri thuc thi k xung lam,NEU,3
hai long voi san pham,POS,5
chat vai ko duoc tot shop phuc vu rat tot thoi gian giao hang rat nhanh,POS,5
thoi gian giao hang rat nhanh,POS,5
dat hang ma dao ko dum,NEG,1
vai ok nhe size rong a,POS,5
vay ma giao cho quan size l dc,NEG,1
minh kha mum min nhung mac van ok,POS,5
rat dang tien ao len mem min giat khong bai k xu,POS,5
va tat ca cac mon khac cua shop deu rat rat hai long,POS,5
chat vai va form ao dep,POS,5
nen mua,POS,5
chat luong san pham tuyet voi chat luong san pham tuyet voi dong goi san pham rat dep va chac chan shop phuc vu rat tot rat dang tien thoi gian giao hang rat nhanh thoi gian giao hang rat nhanh,POS,5
m da giat ao va thay ao bi nhao vay,NEG,2
rat dang mua,POS,5
san pham rat dep mau sang giong hinh,POS,5
shop rat dang tin cam on shop nha,POS,5
lan 2 mua chat luong tot so voi gia,POS,5
ung lam luon ne,POS,5
c chu shop nhiet tinh,POS,5
chu in van bi bong,NEG,1
giao tum lum size ko giao dung sai nhu khach dat,POS,5
san pham ko ung y lam nhung shop phuc vu nhanh,NEU,3
giao hang thieu,NEG,1
ao bi rach,NEG,1
ao rat dep dang de mua,POS,5
shop lam an nhung ko trong chu tin,NEG,1
thoi gian giao hang nhanh,POS,5
hoi that vong,NEG,1
chat luong san pham rat dang tien dong goi san pham rat chac nhg mau sac con lon xon qa,POS,4
shop phuc vu qua kem,NEG,1
noi doi lai ma k thay,NEG,1
nhan vien giao hang ki keo xin them tien,NEG,1
tai sao may xay hoa qua giao thieu khay loc,NEG,1
san pham choc rach bao bi,NEG,1
san pham dung gia tien,POS,5
xuat sac,POS,5
xep vua du dung ep chat qua,NEU,3
chat lieu vai sao sao y,NEG,2
hinh nhu vai dom roi,NEG,1
shop phuc vu rat tot,POS,5
nhan mua 1 thoi gian giai,POS,5
chat luong very tot,POS,5
hang ko dep nhu hinh,NEG,2
mau k giong hinh mau qua noi that vong ve sp nay,NEG,1
hang y hinh chat vai day dan,POS,5
minh rat ung,POS,5
quan size be k nen ghi la free size ng tren 50 kg k mac vua,NEG,1
ao k nhu hinh,NEG,1
minh mua gium ban minh gan 20 cai roi,POS,5
vi lop bao nilon den co mui nuoc tieu cua meo,NEU,3
sp tren ca mong doi luon a,POS,5
giao hang kha lau chat luong sp rat tot sp nhu hinh shop dang,POS,4
hang ok cam on shop,POS,5
te,NEG,1
de nghi ktra truoc khi giao cho khach,NEG,1
san pham rat rat kem nhe,NEG,1
cam on shop nhe,POS,5
hang dep va ok giao hang dung hen sp y hinh,POS,5
dep va chat luong mon shop nhieu tuy size l hoi rong qua v nhung noi chung tot,POS,5
ao dep ma gia lai re nua,POS,5
ban ban hang thoai mai cute 3 dang tien 3,POS,5
dong goi sp chua dep,NEU,3
nhung xem ki thi da bi rach o co ao,NEG,1
ao dep,POS,4
vai cu bong bong sao do dat sz m nhung het phai lay sz s neen ao hoi bo bo,NEG,2
shop phuc vu tam duoc chat luong san pham tam duoc dong goi san pham tam duoc,NEU,3
dong goi san pham rat dep va chac chan chat luong san pham tuyet voi shop nhiet tinh,POS,5
dat dai tay dua ngan tay,NEG,1
chat luong san pham tot,POS,5
vai dep kieu ih hinh rat hai long,POS,5
shop phuc vu tan tinh minh nham lan hsd voi ngay dong goi,POS,5
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan se ung ho lan sau,POS,5
vai thi ok nhung ma ngan qua khong dai nhu trong hinh,NEG,2
chat dep,POS,5
mac len dep lam luon,POS,5
chat luong san pham tuyet voi rat ung y cho 5 chuc shop lam an phat dat,POS,5
tks shop,POS,4
chat luong san pham tuyet chat luong san pham tot,POS,5
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan chat luong san pham tuyet voii se ung ho shopp nhieu,POS,5
ao rat dep thanks shop,POS,5
dep lam vua y ghe,POS,5
rat ung,POS,5
danh cho nhung ban nguc to vai min muot nhung minh thay vong day qua lung hoi chat minh ko map dau 46 kg,NEU,3
hai long ve sp,POS,5
thoi gian giao hang rat nhanh,POS,5
ao dep lam a,POS,5
ko giong hinh,NEG,1
binh thuong,NEU,3
may lan mua shopee quan ao ma ngan lam tinh mua lan nay roi nghi han ko ngo dep chat re qua nay di sieu thi ca 100 k chu ko it,POS,5
nhung gop y cho shop 1 chut la nen ghi ro dem mut tung loai day cu the bao nhiu minh ko thay thong tin nen coi clip nhan hang 1 cai mut vua rat ung 1 cai thi moi biet la loai nang sieu day vi shop up nham cai clip cua 1 loai mut vua khac vao t_t,POS,5
chat luong san pham giong nhu shop da neu,POS,5
pin co <num> ma ghi la <num>,NEG,1
vai mat,POS,5
bye,NEG,1
rat dang tien thoi gian giao hang rat nhanh,POS,5
chat luong san pham tuyet voi,POS,5
mong nhung chat ok,POS,4
hang mac rat dep,POS,5
ao xinhh y hinh,POS,5
bo luon cai ao,NEG,1
okok,POS,5
hang dep giao hang nhanh chat luong san pham tuyet voi,POS,5
chat luong san pham tuyet voi,POS,5
cai nua la minh nhan 2 lan hoi ve san pham shop deu ko tra loi ko tu van cho khach hang gi het,NEG,1
thoi gian giao hang rat nhanh,POS,5
dep tuyet voi lun a chat luong san pham tuyet voi,POS,5
rat dang tien,POS,5
ao bi dinh dau may ma shop cung gui di,NEG,1
ao size 2 va 1 bang nhau,NEG,1
shop rat can than con note ghi chu tang ca keo,POS,5
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan giao hang hoi lau mong shop khac phuc,POS,4
co qua rong,NEG,2
ao dung voi gia,POS,5
se ung ho shop dai dai a,POS,5
good,POS,5
mai iuu,POS,5
chat lieu kha tot ao rong dung nhu y minh muon chu shop noi chuyen de thuong,POS,5
vai dep mac rat vua nguoi cho 10,POS,5
noi chung la tam on,NEU,3
vai dep,POS,5
chat luong san pham tuyet voi,POS,5
