text,label,rate
nhưng cho shop 5 vì áo khá ok so vs giá,POS,5
tệ quá giao hàng bi rách cho khách bó tay shop làm ăn vậy xấu lắm chất lượng sản phẩm rất kém,NEG,1
may vớt vội cái áo trắng chứ ko hỏng luôn áo,NEG,1
nói chung là tàm tạm,NEU,3
shop vô cu ng tuyê t vơ i,POS,5
túi dày đẹp,POS,5
chất lượng sản phẩm tuyệt vời thời gian giao hàng rất nhanh cực kì nhanh,POS,5
nếu mặc 1 thời gian mà quả ngực không bị vênh ra không khớp với ngực thì mình sẽ trung thành với em này mãi thôi,POS,5
vải hơi mỏng ko đẹp lam,NEU,3
mua cái thứ 3 của shop roài,POS,5
lần sau giảm giá cho mình nhé,POS,5
hàng đẹp,POS,5
chất lượng sản phẩm tuyệt vời,POS,5
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn,POS,5
chất lựng ok nhưng size hơi to,POS,4
love this product,POS,5
đẹp nhưng mà nghe cũng k có gì đặc biệt,POS,5
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh áo cực bự luôn ạ mua đáng đồng tiền luôn nha,POS,5
áo rất đẹp và thời gian giao hàng rất nhanh rất đáng tiền rất đáng tiền,POS,5
hang khong dep nhu tui mua o cho ben thanh,NEG,2
v chất lượng sản phẩm tuyệt vời áo khá đẹp,POS,5
màu k đẹp như mình nghĩ,NEG,1
mình cao m65 nặng 50 kg vẫn mặc xinh,POS,5
nên phải trả hàng,NEG,2
mẫu giống hinh chất lượng ko giống hinh mà tiền nào của đó tạm chấp nhận đc,NEU,3
chân váy đẹp lắm chị ạ mặc vừa khít cảm ơn chị nhiều rất nhiệt tình chúc chị bán được nhiều hàng,POS,5
không có giao,NEG,1
sản phẩm đẹp vải cũng ok,POS,5
chất lượng sản phẩm tạm được đóng gói sản phẩm tạm được giá cả chấp nhận được,NEU,3
quá đẹp thanks shop nhìu,POS,5
chất xấu lớp lót bên trong quá ngắn ko giống như ảnh mẫu,NEG,2
sản phẩm đẹp i hình tg giao hơi lâu xíu,POS,5
hic hic ngại chẳng muốn đổi đi đổi lại nữa,NEG,1
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tuyệt vời,POS,5
áo đẹp,POS,5
hàng sử dụng rất tốt mà giá còn siêu rẻ,POS,5
mô t va i chi tiê t k giô g hi nh mă t trong lo t ma u tră g chư k pha i ma u đen co le hi nh trên la ha ng sf,NEG,2
chúc shop luôn bán đắt,POS,5
nhưng đợi ship hơi lâu,NEG,1
đen thôi đỏ quên đi nhưng ksao đã sửa và mặc vẫn ok,NEU,3
nhập mã giảm giá hoài ko được nên đành mua luôn vậy mã giảm giá để làm gì,NEG,1
mất chín trâu mười hổ mới mở ra được,POS,5
sản phẩm đẹp xuất sắc đáng tiền,POS,5
ủng hộ shop dài dài,POS,5
giao hàng nhanh chất vải và kiểu dáng đúng như mô tả của shop,POS,5
shop phục vụ rất tốt,POS,5
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt nhiệt tình và còn dễ thương ân cần chu đáo hàng rất đáng tiền y hình,POS,5
hàng chất lượng khá tốt phù hợp với giá tiền,POS,5
shop phục vụ khá tốt đáng đồng tiền thời gian giao hàng nhanh,POS,5
mùa hè nóng mặc cái này ưng dã man,POS,5
áo trắng hơi mỏng chất k đc đẹp áo đen thì chấtnok hơn,POS,4
nón đẹp rẻ,POS,5
áo thiếu 1 thùa khuyết phải tự làm mới cài đc cúc,NEG,2
các mác áo đính trực tiếp vào thân áo đều đã bị giựt ra,NEG,1
áo hơi nhỏ thêm mặc ko được,NEG,2
quần đẹp có điều túi ngắn quá ko đc sâu hình đăng sp giống như miêu tả,POS,5
đồ đẹp nhé shop,POS,5
nhưng phần ren tay của mình bị rách,NEU,3
hàng đẹp,POS,5
chuẩn aith,POS,5
thân dài thêo 1 tí là ok,POS,5
gửi mẫu không đúng,NEG,1
chất lượng sản phẩm tuyệt vời cám ơn shop nha,POS,5
đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt chất vải hơi mỏng nhưng mặc mùa hè cũng mát ok,POS,5
nhưng shop tư vấn mình mặc xl bị rộng quá,NEG,2
shop phục vụ rất tốt,POS,5
chất lượng sản phẩm tuyệt vời màu như hình ủng hộ shop dài dài,POS,5
shop gửi thiếu hàng,NEG,1
chất co dãn vừa phải mặc tôn dáng dã man,NEG,1
chủ shop nhiệt tình đáng yêu,POS,5
mua rồi éo dám sử dụng,NEG,1
chất vải dày dặn form áo lên như hình rất xinh,POS,5
mua 2 lần đều ưng,POS,5
shop nhiệt tình gửi nhầm size shop qua tận nhà đổi lại cho mình,POS,5
đóng gói chặt chẽ tuy nhiên gấp đôi thảm làm thảm có nếp gấp ở giữa không phẳng lại được,NEU,3
bán đồ tệ mà mắc như shit đã v còn nói bán phí hàng s ko để tự mặc đi bán hàng thua cả đồ e bé thì quá tệ để lại mặc đi chứ bán mà nói quá lên hàng ok treo đầu dê bán thịt chó v,NEG,1
sp giống hình ok,POS,5
balo đựng đồ thoải mái vừa laptop,POS,5
đa ng tiê n a,POS,5
chất lượng sản phẩm tuyệt vời chất lượng sản phẩm rất kém,NEU,3
size nhầm lẫn có thể sửa nhưng vải mỏng dánh ko dám bận ra đường chỉ có nước bỏ đi thôi,NEG,1
chất lượng sản phẩm tuyệt vời mẫu mã sản phẩm đẹp chủ shop nhiệt tình chu đáo với khách hàng,POS,5
nhiều chỉ thừa,NEU,3
muốn đổi trả phải chịu phí 2 đầu,NEG,1
cảm ơn shop đã giúp mình đổi size tặng shop ủng hộ ạ,POS,5
chất lượng sản phẩm rất kém đóng gói sản phẩm rất đẹp và chắc chắn,NEG,1
quần may quá ẩu moi quần không vắt sổ te tua mất cảm tình,NEG,1
vải nhiều chất nilon nên dày và nóg,NEG,1
chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời shop phục vụ rất tốt đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền,POS,5
có v3 có đùi mặc xấu,POS,4
giao hàng nhanh,POS,5
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh,POS,5
quần xem thì ổn nhưng hộp nhựa để quần rất xấu nhăn nhúm không thể đem tặng được,NEG,2
mua hàng của shop khg lo bị lừa,POS,5
giao hàng rất nhanh,POS,5
chủ shop nhiệt tình áo siêu xinh mình hơn 80 kg mặc vẫn ok hàg bigsize đẹp mà hạt dẻ nữa,POS,5
sản phẩm kém nên xem kĩ trước khi mua,NEG,1
vải đẹp không bị lem màu khi giặt,POS,5
mình khuyên a e nên mua giao hàng rất nhanh shop này làm ăn uy tin lắm cho 5 s,POS,5
đóng gói sản phẩm rất đẹp và chắc chắn,POS,5
nhưng k phải hàng hongkong mà made in china,POS,5
ai đang băn khoăn thì cứ mua nhé,POS,5
max thơm,POS,5
giá rẻ mà chất thì quá ok,POS,5
số với giá là váy đẹp,POS,5
sao bé qua thôi khó,POS,5
chất lượng sản phẩm rất kém shop phục vụ rất kém đã phản hồi song shop không chủ động liên lạc lại,NEG,1
màu này có vẻ làm cho mình già đi có thể do mình k hợp màu này sẽ rất tuyệt cho những bạn cá tính,POS,4
áo đẹp,POS,5
cho hỏi đấy là chất nilon hay sao mà ib shop k trả lời,NEG,1
chất lượng sản phẩm tuyệt vời shop phục vụ rất tốt rất đáng tiền,POS,5
sợ đồ cho bé,NEU,3
áo chuẩn size và đẹp giao hàng rất nhanh nữa,POS,5
tay dài ra ngắn,NEG,1
ưng ưng,POS,5
quần k đẹp như trong clip,NEG,2
tui hơi nhỏ nhưng chất lượng ok,POS,4
chất lượng sản phẩm của các con thì được chứ của bố mẹ quá kém,NEG,1
hàng đẹp và chất lượng mình rất thích sản phẩm này sẽ ủng hộ sho,POS,5
chất mềm và mịn,POS,5
đáng mua nha bạn,POS,5
sẽ ủng hộ shop tiếp tục trong thời gian tới nữa wait for me,POS,5
chất lượng sản phẩm tuyệt vời so dep mau rat thic se ung ho shop lan toi,POS,5
hơn 1 tuần mình ms nhận đc hàng,NEG,2
áo xinh,POS,5
trả lời tin nhắn nhanh,POS,5
phục vụ rất tốt,POS,5
shop phục vụ rất tốt chủ shop nhiệt tình vải 1 lớp nhưng vậy là phù hợp với giá tiền rồi thời gian giao hàng rất nhanh,POS,5
đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền thời gian giao hàng rất nhanh,POS,5
giao hàng nhanh dã man luôn cảm ơn shop,POS,5
ủng hộ shop,POS,5
mọi người nên mua,POS,5
sản phẩm khá tốt,POS,5
mầu thực tối hơn so với ảnh,NEU,3
lần nào đặt shop cũng giao hàng rất nhanh,POS,5
đúng với giá khi sale <num> k,POS,5
minh nhan dc hang roi,NEG,1
giày sale 1 k đi cực êm giày nhìn rất đẹp,POS,5
tuy nhiên sau 1 thời gian hoặc sau khi ăn xong nó trôi bớt thì màu rất đẹp mình thấy bám màu cũng lâu sau khi ăn vẫn còn màu trên môi,POS,5
chất lượng sản phẩm tuyệt vời bookmark poster cute sách đẹp,POS,5
nhược điểm thời gian giao hàng hơi trễ,NEG,2
giao hàng nhanh chất lượng sản phẩm tốt,POS,5
shop phục vụ rất tốt shop phục vụ rất tốt thời gian giao hàng rất nhanh rất đáng tiền chất lượng sản phẩm tuyệt vời,POS,5
ban đầu cho 3 sao,NEG,1
chất lượng sản phẩm trên cả tuyệt vời dày dặn dã man luôn ạ e đặt 4 màu mặc dần luôn ạ chị chủ siêu dễ thương luôn sẽ ủng hộ shop dài dài hii,POS,5
nhưng mình thấy mặc vào vòng 1 mình to hơn huhu,NEG,1
shop phục vụ rất kém đóng gói sản phẩm rất kém thời gian giao hàng rất chậm,NEG,1
no i chung la hơ p vơ i gia,POS,5
vòng đẹp lắm nhé giao hàng siêu nhanh,POS,5
chất lượng sản phẩm tuyệt vời,POS,5
vải hơi mỏng nhưng so với số tiền là ok rồi ạ tuy nhiên da mình hơi đen nen mặc màu hồng này k đc đẹp hi,POS,5
thay đổi quyết định cho shop 5 sao luôn shop nói chuyện rất dễ thương chất lượng hàng tốt,POS,5
vải okê đã man chất lượng sản phẩm tuyệt vời,POS,5
sữa bò tươi ko đg thơm ngon béo tự nhiên,POS,5
sản phẩm đáng tiền,POS,5
tiền nào của đó nên 0 so sánh với áo thun 40 k 50 k đc đâu,POS,4
lần đầu tiên mình mua hàng mà đánh giá shop nhưng thật sự thất vọng form ko đẹp chất vải ko đáng tiền,NEG,1
chất lượng sản phẩm tạm được đóng gói sản phẩm tạm được thời gian giao hàng tạm được shop phục vụ rất tốt không đáng tiền,POS,5
balo nhỏ nhỏ nhưng đẹp lắm ạ,POS,5
sản phẩm này dùng không được không giống như lúc quảng cáo,NEG,2
sp đẹp và có độ co giãn tốt sẽ ủng hộ shop thêm,POS,5
vận chuyển tốt tới tay người dùng nguyên vẹn,POS,5
kiểu dáng đẹp vải củng đẹp nữa,POS,5
màu sắc dáng áo ok chất hơi nóng tay hơi ngắn,POS,4
rất hài lòng,POS,5
chất lượng sản phẩm được,POS,5
châ t va i mê m đe p 2 lơ p như a nh,POS,5
shop gói hàng kĩ ghê xé hơi mệt,POS,5
shop tư cấn nhiệt tình sẽ còn ủng hộ nhiều,POS,5
sẽ còn ủng hộ shop dài dài,POS,5
va bi ho chi 3 cm,NEG,1
sẽ tiếp tục ủng hộ shop,POS,5
giao hàng cũng nhanh nữa,POS,5
rất hài lòng,POS,5
nhưng với giá tiền như vậy chất lượng nón khá ok rồi,POS,5
giao hàng nhanh chất lượng vải tốt 3,POS,5
mua về cái bịt mắt đi ngủ luôn 1 giấc ngon lành,POS,5
vì em gối mây mà mua combo này dễ thương hết sức d,POS,5
hàng đẹp nhưng from hơi nhỏ mọi người mua nhớ trừ hao 1 size,POS,4
chưa bao giờ mua hàng mà hài lòng như lần này chất lượng sản phẩm tuyệt vời,POS,5
coi như bỏ tiền mua áo rách vậy,NEG,1
thời gian giao hàng rất nhanh chất lượng sản phẩm tuyệt vời đường may rất chắc chắn,POS,5
đường may ko đẹp lm,NEU,3
áo rộng thùng thình thô,NEG,2
sản phẩm đẹp và cách shop tư vấn rất nhanh và nhiệt tình,POS,5
đẹp chất,POS,5
đúng trong tầm giá,POS,4
quá ngắn 1 m58 mà mặt ngắn hỏn luôn,NEG,1
mình 50 kg cao 1 m56 mặc size s vẫn ok á,POS,5
sẽ ủng hộ dài dài,POS,4
chất liệu mềm mịn,NEU,3
shop phục vụ rất tốt,POS,5
giao hàng nhanh,POS,5
chất lượng sản phẩm tuyệt vời,POS,5
giao hành nhanh sản phẩm tốt đúng màu,POS,5
không trả lời tin nhắn mình không hiểu lý do,NEG,1
chất lượng sản phẩm rất kém chất lượng sản phẩm rất kém khuyên không nên mua,NEG,1
với giá này thì áo nhứ thế là tuyệt vời rồi,POS,5
vải hơi mỏng đường may ko chắc chắn lắm,NEG,2
chuẩn bị hàng lâu,NEG,2
gấu rất đẹp đáng tiền,POS,5
sẽ ủng hộ shop thêm,POS,5
thái độ như vậy cho thấy cách hành xử rất kém,NEG,1
vải thua cả vải đồ e bé,NEG,1
chất lượng sản phẩm tuyệt vời sản phẩm cực đẹp luôn,POS,5
cảm ơn chị rất nhiều,POS,5
vải thô cứng,NEG,1
rất ưng,POS,5
cảm ơn shop ạ túi giống y hình rất đẹp và ưng ý ạ,POS,5
lấy áo về ưng lắm ạ cất vải đẹp giao hàng nhanh tư vấn nhiệt tình lắm nhé,POS,5
chất lượng sản phẩm tốt đóng gói sản phẩm chắc chắn shop phục vụ khá tốt đáng đồng tiền thời gian giao hàng nhanh,POS,5
không nên mua của shop,NEG,1
nói chung là áo ko đẹp như quảng cáo,NEG,1
sẽ ủng hộ shop,POS,5
lừa đảo treo đầu dê bán thi t chó moi ngươ i dung mua ma bi lua,NEG,1
iu shop,POS,5
tiền nào của nấy,NEU,3
tặng shop 5 sao,POS,5
e sẽ ủng hộ shop dài dài ạ,POS,5
vận chuyển chậm bị dính bẩn làm xấu cặp,NEG,1
đóng gói đc,POS,5
áo dày thật,POS,5
nàng nào phẳng phiu mặc đẹp,POS,4
áo đẹp đóng gói xinh và gọn,POS,5
chất lượng kém shop phục vụ rất kém,NEG,1
chất áo kém,NEG,2
mình mua 3 kg và mới bóc đc 1 5 kg mà đã hỏng đến từng này,NEG,1
thời gian giao hàng rất nhanh,POS,5
chất k được mịn cầm vào thấy như mấy loại quần rẻ tiền ngoài chợ,NEG,1
giày đẹp hộp cũng không méo 33 hàng giao nhanh khủng luôn mới hơn một hôm đã có hàng rùi hí hí,POS,5
đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt chất lượng sản phẩm tuyệt vời,POS,5
giày rất đẹp nhưng khi em khui hộp xem giày thì dây giày bị bẩn 1 số chỗ và gót giày cũng vậy nhưng không sao ạ,POS,5
nen mua,POS,5
chat ko nhu minh mong mua 6 cai bi ra ch mot cai nhe sop giao hang nham sai nua ah,NEG,1
shop giao ko đúng size,NEG,1
chủ shop vui vẻ nhiệt tình,POS,5
quần chất đẹp,POS,5
thái độ không tốt nhắn tin shop không trả lời đã trả lại,NEG,1
bộ chặt,NEG,1
thật sự thất vọng,NEG,1
hàng khá là ổn,POS,5
cứng mà mỏng,NEG,1
đe p nhưng quâ n nho qua 44 kg ma co n nho quâ n hy vo ng shop thay đô i size,POS,4
k đúng size rõ ràng là đặt size l lại giao size m,NEG,1
k bh mua ở đây nữa,NEG,1
đáng để thử,POS,5
tgian giao hàng thì siêu nhanh đặt hôm trước hôm sau nhận luôn mới sợ,NEG,1
hộp sang chảnh,POS,5
dây bị đứt,NEG,1
rất xinh ạ,POS,5
chị chủ shop tư vấn nhiệt tình,POS,5
đặt hàng buổi sáng chiều nhận được hàng luôn sản phẩm rất đẹp đi cảm giác thoải mái,POS,5
chất lượng sản phẩm rất kém shop phục vụ rất kém shop phục vụ rất kém rất không đáng tiền,NEG,1
đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh chưa sử dụng nên chưa đánh giá dk sản phẩm mong người bán hàng có tâm ko bán hàng nhái cho trẻ e,POS,5
mang rất ưng giá vừa túi tiền chất lượng sản phẩm tuyệt vờ,POS,5
không có lỗi và rất đáng tiền,POS,5
hơi mỏng đằng sau,NEG,2
bên dài bên ngắn,NEG,1
hàng chất lượng rất hài lòng,POS,5
áo chất đúng với giá tiền,POS,5
chất lượng sản phẩm tạm được giặt xù lông ra rất nhiều lại phải giặt riêng một chậu ko biết lần giặt sau có đỡ ko nưa,NEG,1
phom cực xấu k biết sửa sao lun,NEG,1
hang đep mà đơt trước áo da bò may tay meo hóa khach mới măt vô là súc lên môt khúc,POS,5
mặc vào rất khó chịu,NEG,1
áo vải cứng,NEG,1
hic,NEG,2
qua ưng luôn a ma gia ca la i hơ p li đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh,POS,5
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh,POS,5
hàng đẹp lắm đóng gói cũng dẹp chất lượng sản phẩm tuyệt vời,POS,5
cũ quá,NEG,1
chất lượng kem,NEG,1
phom rất ôm dáng độ dài lại vừa đẹp mặc lên tôn dáng vô cùng,POS,5
sản phẩm tốt đáng tiền,POS,5
chất lượng sp tốt nhưng có điều giao hàng chậm quá nhận được hàng gần cả tuần lễ,NEG,2
chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời,POS,5
thích áo nhưng thích chi chủ tư vấn là chính hêhhe quá nhiệt tình,POS,5
màu giao random do shop chọn nhưng vô cùng phù hợp với thanh niên chuẩn bị đi thiến,NEG,1
chị bán hàng rất dễ thương nói chuyện cực kì vui tính,NEG,1
sản phẩm quấ ok hàng 35 k như thế này là quá đc,POS,5
chất lượng sản phẩm tạm được hơi mỏng so với ảnh,NEU,3
chưa giặt nên ko biết có bị phai màu hay ko,NEU,3
vải ổn nhưng hơi mỏng,POS,4
sẽ còn ủng hộ shop lâu dài,POS,5
giày rất đẹp và ưng ý,POS,5
chất vải mỏng như thô lụa không phải vải kate như quảng cáo,NEG,1
58 kg đặt sai xxl mặc vừa y vai không giống như hình chup lắm màu k trắng va mịn như hình,POS,5
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn toi ray hai long,POS,5
màu đẹp nhưng mình k check code đc,POS,4
thời gian giao hàng nhanh,POS,5
hàng không đúng như miêu tả,NEG,1
hàng giống hình form hơi rộng so với mình,POS,4
quần rất cúng bé mặc lằn hết đùi,NEG,1
không như vài khách trc mua chê áo rộng thùng thình mà e còn muốn nó rộng thùng thình hơn xíu nữa,POS,5
shopee giao hàng lâu,POS,4
có cơ hội sẽ ủng hộ shop thêm,POS,5
đóng gói sản phẩm rất đẹp và chắc chắn áo mới nhưng hơi nặng mùi thuốc tẩy,POS,5
chất lượng sản phẩm tuyệt vời mỗi tội hơi ồn kêu to quá hihi,POS,5
theo mình lỗi này của bên bán hàng bên đó phải chịu trách nhiệm chứ,NEG,1
áo đẹp nhưng vải có hơi mỏng so vs mong đợi,POS,4
chất lượng tuyệt vời,POS,5
có điều nhìn ngoài túi nhỏ hơn trên hình với dây đeo không giống,NEU,3
ncl rất hài lòng,POS,5
chất lượng sản phẩm rất kém chất lượng sản phẩm rất kém chất lượng sản phẩm rất kém rất không đáng tiền,NEG,1
giá rẻ hơn store nhiều mà còn tặng miếng rửa mặt xịn nữa,POS,5
đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt do người nhỏ lên mặc rộng và dài,POS,5
màu chắc đẹp,POS,5
rất đáng tiền,POS,5
bạn chủ shop đáng yêu v,POS,5
áo đẹp cơ mà vải nóng shop ạ,POS,5
đóng gói sản phẩm chắc chắn,NEG,1
quần hơi ngắn so với trong hình,NEU,3
màu k giống đã đặt,NEG,2
không có hướng dẫn địu 4 tư thế nhưng chất lượng sản phẩm tốt,POS,4
ăn hết sẽ mua thêm,POS,5
thời gian giao hàng rất nhanh nhưng chất lượng sản phẩm ko tốt lắm bịch dày nhưng dễ rách,NEG,1
áo bó phần dưới nên ko thích lắm,NEU,3
trông cho trời lạnh để diện em nó,POS,5
đóng gói sản phẩm rất đẹp và chắc chắn,POS,5
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh se ung ho dai dai,POS,5
nkg phom bé,POS,5
tuy nhiên có điểm trừ là vải dạng dễ nhăn bất tiện cho ng lười ủi như mình,POS,5
áo form nhỏ,NEU,3
nếu có hơn 5 sao e cũng đánh giá cho shop ạ,POS,5
gutt,POS,5
hơi buồn tí,NEU,3
mẫu đẹp y chang hình vậy đoáaa mình rất sợ mua đồ online mà mua mẫu này về mình ưng dã man vì quá xinhh,POS,5
chủ shop rất nhiệt tình,POS,5
vải tốt,POS,5
hàng đẹp lắm ạ mặc dù đợi lâu tí,POS,5
nói 55 kg đổ xuống mặt vừa mà đứa nhỏ 30 kg chưa mặt vừa nữa tệ rất tệ thời gian giao hàng rất nhanh shop phục vụ rất tốt đóng gói sản phẩm rất đẹp và chắc chắn,NEG,2
nhưng mà mặc đẹp lắm lắm á chất lượng sản phẩm tuyệt vời,POS,5
đóng gói sản phẩm chắc chắn shop phục vụ khá tốt thời gian giao hàng nhanh chất liệu áo cũng không phải tốt hẳn nhưng phù hợp với số tiền mk mua,POS,5
chất lượng tốt,POS,5
hàng chuẩn chất lượng đóng gói sản phẩm rất đẹp và chắc chắn,POS,5
đẹpp,POS,5
mỗi tội áo về bị vàng 1 vết nhỏ ở lưng nhưng giặt đi thì hết mong shop sẽ ktra hàng kĩ hơn trc khi gửi ạ,POS,4
cảm thấy ko vui khi hnay xem hang,NEG,1
hàng giống hình,NEG,1
set này áo rất dày đẹp,POS,5
shop phục vụ rất tốt,POS,5
đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt shop phục vụ rất tốt thời gian giao hàng rất nhanh,POS,5
phần nách và ngực quá rộng luôn phần dưới bị tưa chỉ,NEG,1
sản phẩm rất tốt đóng gói sản phẩm rất đẹp và chắc chắn,POS,5
chất lượng sản phẫm đẹp nhưg shops đưa cho mình hơi rộng,POS,5
sp như hình khá hài lòng,POS,4
quần form bé,NEG,1
cúc tay bị đóng lệch,POS,4
chất lượng các mặt hàng khác ok,POS,5
chất dày dặn màu tối hơn hình chút nhưng vẫn đẹp 5 sao cho shop,POS,5
chất lượng sản phẩm tuyệt vời cảm ơn shop,POS,5
đe p nhung mong,POS,4
áo đẹp lắm nha,POS,5
mặc rất đẹp,POS,5
hàng chuẩn hình,POS,5
rất đáng tiền rất đáng tiền rất đáng tiền thời gian giao hàng rất nhanh,POS,5
áo dẹp hơn mong đợi đóng gói sản phẩm rất đẹp và chắc chắn,POS,5
đúng màu đúng kiểu nhưng chỉ có em bé mặc vừa,NEG,1
hình này là mình đã giặt rồi nha,POS,5
cám ơn shop đã làm ăn rất uy tín,POS,5
thời gian giao hàng rất nhanh,POS,5
màu này thì chuẩn vải cũng rất dày và đẹp rất chất lượng,POS,5
đã nt cho shop nói rõ lấy loại quần dẫm gót rồi mà vẫn gửi loại ca bàn,NEG,1
rất đáng sắm 1 set đồ gd ở shop nhé tin tôi đi rồi bn sẽ phải ghé lại shop nhìu lần khác nữa,POS,5
i chất lượng sản phẩm tuyệt vời thời gian giao hàng rất nhanh,POS,5
giày đi cũng đc êm nói lấy 37 mà lấy 38 hên là van đi đc,POS,5
áo may o đẹp vải o đẹp o phải màu tráng tình mà là mầu trắng ngà o vừa ý lại o cho coi trước khi lấy hàng rất thất vọng,NEG,1
hàng rất đẹp ủnh hộ shop dài nhé,POS,5
đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền lúc tăng âm lượng lên hơi rè nhưng với giá này là tốt rồi cảm ơn shop nhiềuu,POS,5
đúng mẫu,NEU,3
màu trắng có hơi mỏng chút,POS,4
ko ra gì,NEG,1
ship nhầm 2 đôi 43 luôn nhưng ko sao để mang luôn khỏi tặng,NEU,3
san pham ko dc nhu y muon minh ko nghĩ túi lại ko như trong hinh,NEG,1
vải mỏng quá shop ạ,NEU,3
do ảnh mình chụp hơi dìm ti thôi à,POS,5
áo đẹp lắm ạ mong sh up thêm nhiều sp mới ạ,POS,5
giao hàng nhanh nữa í,POS,5
shop phục vụ rất kém,NEG,1
đóng hàng chắc chắn gọn gàng,POS,5
giao hang nhanh gê ý,POS,5
làm ăn ko có tâm,NEG,1
hình ko giống trong ảnh cho lắm,NEU,3
trắng đen đều đẹp,POS,5
mong shop kiểm tra hàng trước khi gử,NEU,3
hàng đẹp lắm ạ ủng hộ shop,POS,5
nhưng ib shop ko tl,POS,5
quần 50 kg đổ lại thì mặc vừa thun có giãn tốt,POS,5
giao hàng tốt,POS,5
áo đẹp,POS,5
chất quần mặc mát mau khô khi dính nước,POS,5
áo đẹp lắm ạ rất thích,POS,5
chị chủ shop dễ thương lắm,POS,5
bikini xinh nhưng giao thiếu hàng,POS,4
áo mới giặt 1 lần đã trầy ra ntnay,NEG,1
chất lượng sản phẩm kém,NEG,1
hàng rất đẹp y như trong ảnh tôi rất hài lòng,POS,5
lần trước mua thì 3 ngày mới nhận đc hàng nhưng lần này mới đặt hqua thì hnay đã nhận đc hàng rùi dù nhà e ở xa hihi,POS,5
giao sai màu vải nóng,NEG,1
nhưng chất lượng tỉ lệ với giá tiền,NEU,3
địu rất đẹp và nhẹ bé ngồi rất hợp tác ạ,POS,5
chất lượng sản phẩm siêu siêuu tuyệt vời,POS,5
đóng gói sản phẩm tạm đc,NEU,3
áo rộng vải dày đẹp,POS,5
màu đỏ ko như trong clip,NEG,1
chất lượng sản phẩm tuyệt vời thời gian giao hàng rất nhanh đóng gói rất cẩn thận,POS,5
lần sau sẽ ủng hộ shop tiếp,POS,5
đóng gói xấu,NEU,3
chất lượng sản phẩm rất kém chất lượng sản phẩm rất kém chất lượng sản phẩm rất kém chất lượng sản phẩm rất kém chất lượng sản phẩm rất kém chất lượng sản phẩm rất kém chất lượng sản phẩm rất kém chất lượng sản phẩm rất kém,NEG,1
áo đẹp nhưng hơi mỏng,POS,4
chất lượng sản phẩm tuyệt vời,POS,5
thiết kế là phần ưng nhất vì nhìn sang sang,POS,5
thanks shop rất nhiều,POS,5
lần nào mua hàng của c cũng ưng hết,POS,5
ăn chua ngọt đậm đà giòn giòn,POS,5
chị bán hàng dính phải đứa khách hơi hãm nhưng vẫn nhiệt tình ạ,POS,5
san phẩm chek ma vach khong duoc,NEG,2
giá cả đi đôi với đồng tiền,NEU,3
chất áo quá xấu,NEG,1
chờ hơi lâu xíu nhưng mà nhận áo về phải nói là ưng cực luônn,POS,5
bạn chủ shop nhiệt tình dễ thương lắm luôn,POS,5
thật tồi tệ,NEG,1
rất đáng tiền,POS,5
phai từ khác gói khác sang nhìn rất mất cảm tình,NEG,1
áo hơi rộng so với mình,POS,4
shop không thấy đổi trả hàng là phiền phức chứ tui thì phiền chết đi đc,NEG,1
